0.0,0.0,0.4,
0.0,0.1,0.68,
0.0,0.2,3.24,
0.0,0.3,3.52,
0.0,0.4,3.88,
0.0,0.5,2.08,
0.0,0.6,6.56,
0.0,0.7,3.6,
0.0,0.8,4.04,
